destination,category,user_url,username,stars,time,text
JIH Hospital,Hospital,https://www.google.com/maps/contrib/111202836713725818033/reviews?hl=en,Bob Hogan,1,4 years ago,"WORST service so far for if you're going to get a premium covid test, so today on 18th July 2021, I bought the PCR express package that promised to have result in 3 hours for 2.000.000 rupiah. ""a pretty hefty price but its worth it"" I thought to myself before getting tested. They started the test pretty late, they told the patients that the test will be starting at 10 a.m but the doctors gave some sort of a consultation to another people for well over 1 hour so it's pretty annoying at this point. I tested at around 11:30 a.m and went back home.
As of the time of this review, I've waited for 7 hours AND IT'S STILL NOT HERE, not even a single message of them informing me that the result will be late. But no, thats not even the worst part of this. During the span of those 5 hours I've actually contacted 2 whatsapp contacts, 2 different call extensions, and 7 times to the call center and ONLY 1 OF THEM GOT THROUGH, but even worse, they left me on read on multiple occasions  and if I don't contact them further they won't even reply.
They were kind enough to offer me a refund so that I get the difference between the express package and the same day PCR package back, but at this point its a little too late,  I didn't sign up for that package, I needed the result to be fast, they promised, they failed on that very promise, and the communication is really really bad on their part. And I still havent even gotten my result yet."
JIH Hospital,Hospital,https://www.google.com/maps/contrib/111202836713725818033/reviews?hl=en,Bob Hogan,1,4 years ago,"WORST service so far for if you're going to get a premium covid test, so today on 18th July 2021, I bought the PCR express package that promised to have result in 3 hours for 2.000.000 rupiah. ""a pretty hefty price but its worth it"" I thought to myself before getting tested. They started the test pretty late, they told the patients that the test will be starting at 10 a.m but the doctors gave some sort of a consultation to another people for well over 1 hour so it's pretty annoying at this point. I tested at around 11:30 a.m and went back home.
As of the time of this review, I've waited for 7 hours AND IT'S STILL NOT HERE, not even a single message of them informing me that the result will be late. But no, thats not even the worst part of this. During the span of those 5 hours I've actually contacted 2 whatsapp contacts, 2 different call extensions, and 7 times to the call center and ONLY 1 OF THEM GOT THROUGH, but even worse, they left me on read on multiple occasions  and if I don't contact them further they won't even reply.
They were kind enough to offer me a refund so that I get the difference between the express package and the same day PCR package back, but at this point its a little too late,  I didn't sign up for that package, I needed the result to be fast, they promised, they failed on that very promise, and the communication is really really bad on their part. And I still havent even gotten my result yet."
JIH Hospital,Hospital,https://www.google.com/maps/contrib/112183141035621541086/reviews?hl=en,Natalie Tjong Seda,1,3 years ago,"Absolute disgrace of a hospital. Appointment at 14:30 & now almost 16:00 with no doctor in sight. My sister is having a mental breakdown in the middle of hospital, no sympathies from the nurses, the only thing they said was “doctor on the way”, we came on time at 14:15. I suspect we still  have to wait for another 2-3 hours as the queue is long. Disgraceful & unprofessional. If I could give this hospital 0 I would."
JIH Hospital,Hospital,https://www.google.com/maps/contrib/112183141035621541086/reviews?hl=en,Natalie Tjong Seda,1,3 years ago,"Absolute disgrace of a hospital. Appointment at 14:30 & now almost 16:00 with no doctor in sight. My sister is having a mental breakdown in the middle of hospital, no sympathies from the nurses, the only thing they said was “doctor on the way”, we came on time at 14:15. I suspect we still  have to wait for another 2-3 hours as the queue is long. Disgraceful & unprofessional. If I could give this hospital 0 I would."
JIH Hospital,Hospital,https://www.google.com/maps/contrib/109822341124337666086/reviews?hl=en,In'am Nurul Fuady,5,2 years ago,"The nursing staff was incredible. They were always friendly and respectful, and compassionate to our situation. They went above and beyond for us."
JIH Hospital,Hospital,https://www.google.com/maps/contrib/109822341124337666086/reviews?hl=en,In'am Nurul Fuady,5,2 years ago,"The nursing staff was incredible. They were always friendly and respectful, and compassionate to our situation. They went above and beyond for us."
JIH Hospital,Hospital,https://www.google.com/maps/contrib/117067627291989511797/reviews?hl=en,Hidana J,2,7 years ago,"I went there on Monday at 3.30pm. I waited more than 2 hours in the pharmacy and the cashier. Even healthy person would go sick waiting for that long. And the pharmacist even told me one of the meds my doc prescribed for me wasnt available! I do not recommend this hospital at all. There're so many better hospitals in Jogja (and cheaper, duh)"
JIH Hospital,Hospital,https://www.google.com/maps/contrib/117067627291989511797/reviews?hl=en,Hidana J,2,7 years ago,"I went there on Monday at 3.30pm. I waited more than 2 hours in the pharmacy and the cashier. Even healthy person would go sick waiting for that long. And the pharmacist even told me one of the meds my doc prescribed for me wasnt available! I do not recommend this hospital at all. There're so many better hospitals in Jogja (and cheaper, duh)"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/110470699352177573305/reviews?hl=en,Raden Oktova Gamma Star,5,8 months ago,"A modern general hospital inside Lippo Plaza at Jl. Ipda Adisucipto (Jl. Solo), Yogyakarta City. I had a check up with MRI (Magnetic Resonance Imaging). Friendly and helpful staff. On some floors there are food, snack and drink counters. Note: a food court and spacious parking lots for motorbikes and cars at the Lippo Plaza."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/110470699352177573305/reviews?hl=en,Raden Oktova Gamma Star,5,8 months ago,"A modern general hospital inside Lippo Plaza at Jl. Ipda Adisucipto (Jl. Solo), Yogyakarta City. I had a check up with MRI (Magnetic Resonance Imaging). Friendly and helpful staff. On some floors there are food, snack and drink counters. Note: a food court and spacious parking lots for motorbikes and cars at the Lippo Plaza."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/113996705312820734074/reviews?hl=en,R W,1,4 months ago,"What a poor experience at that hospital. I had a confirmed appointment with a certain Dr via their app supposedly at 14.48 and was asked to be present 15’ prior to that time. I arrived at around 14.30.
After some checking by the confused staff, I was told that my appointment had been rescheduled since the Dr had not arrived and that the consultation would now take place at 1600 and that I should wait. Apparently, the Dr did not bother to inform staff  ahead of time about his delayed arrival. Staff also tried to call and WA the Dr but he did not bother to answer
(I was never notified of the rescheduling on my app).
At 1600, I asked the staff about my appointment only to be told that the Dr is still not present and that there is a further delay by about 20’.
At around 1630, still no Dr present.
At 1645, I decided to leave the premises.
My conclusions: 1. It is highly unprofessional to have patients wait for unreasonable time ; 2. The Dr not seems to care that there are patients waiting for him ; 3. The Dr not answering staff calls ; 4.  Some of the staff is confused, not very helpful and some of them quite unfriendly  giving the impression that they don’t care about patient’s complaints ; 5. Staff barely speaks and understands English. So, unless you can speak some Bahasa Indonesia or are being accompanied by someone who does, you are doomed.
And as another reader commented, a negative review here just gets an automated response asking you to contact them to discuss the matter, without addressing the issues in question.
I do not recommend visiting that hospital."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/113996705312820734074/reviews?hl=en,R W,1,4 months ago,"What a poor experience at that hospital. I had a confirmed appointment with a certain Dr via their app supposedly at 14.48 and was asked to be present 15’ prior to that time. I arrived at around 14.30.
After some checking by the confused staff, I was told that my appointment had been rescheduled since the Dr had not arrived and that the consultation would now take place at 1600 and that I should wait. Apparently, the Dr did not bother to inform staff  ahead of time about his delayed arrival. Staff also tried to call and WA the Dr but he did not bother to answer
(I was never notified of the rescheduling on my app).
At 1600, I asked the staff about my appointment only to be told that the Dr is still not present and that there is a further delay by about 20’.
At around 1630, still no Dr present.
At 1645, I decided to leave the premises.
My conclusions: 1. It is highly unprofessional to have patients wait for unreasonable time ; 2. The Dr not seems to care that there are patients waiting for him ; 3. The Dr not answering staff calls ; 4.  Some of the staff is confused, not very helpful and some of them quite unfriendly  giving the impression that they don’t care about patient’s complaints ; 5. Staff barely speaks and understands English. So, unless you can speak some Bahasa Indonesia or are being accompanied by someone who does, you are doomed.
And as another reader commented, a negative review here just gets an automated response asking you to contact them to discuss the matter, without addressing the issues in question.
I do not recommend visiting that hospital."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109456506787396171063/reviews?hl=en,Fadhil Amadan,5,2 years ago,"My recent visit to Siloam Hospitals Yogyakarta for a medical checkup left me with a positive impression of the facility. The service provided was commendable, reflecting a commitment to patient care and well-being.

From the moment I entered the hospital, the staff exhibited a high level of professionalism and courtesy. The reception was efficient, and the administrative process for check-in was smooth, contributing to a stress-free experience. The hospital’s interior was clean, well-maintained, and had a comforting ambiance, creating a conducive environment for patients.

The medical staff, including the nurses and doctors, demonstrated a caring and attentive approach. During the checkup, the healthcare professionals took the time to explain each step, ensuring that I felt comfortable and informed throughout the process. Their expertise and the use of modern medical equipment further enhanced the overall quality of service.

The waiting areas were organized and comfortable, and the hospital adhered to high hygiene standards, which is crucial in a healthcare setting. The timely delivery of results and the clarity in communication regarding my health status were additional aspects that contributed to my positive experience.

While hospitals are primarily associated with medical care, the emphasis on customer service at Siloam Hospitals Yogyakarta did not go unnoticed. The staff’s commitment to ensuring a positive patient experience reflects well on the institution as a whole.

In conclusion, Siloam Hospitals Yogyakarta provides commendable service, making it a reliable choice for those seeking medical care or undergoing health checkups. The combination of professional staff, modern facilities, and a patient-friendly environment contributes to the overall positive atmosphere of the hospital."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109456506787396171063/reviews?hl=en,Fadhil Amadan,5,2 years ago,"My recent visit to Siloam Hospitals Yogyakarta for a medical checkup left me with a positive impression of the facility. The service provided was commendable, reflecting a commitment to patient care and well-being.

From the moment I entered the hospital, the staff exhibited a high level of professionalism and courtesy. The reception was efficient, and the administrative process for check-in was smooth, contributing to a stress-free experience. The hospital’s interior was clean, well-maintained, and had a comforting ambiance, creating a conducive environment for patients.

The medical staff, including the nurses and doctors, demonstrated a caring and attentive approach. During the checkup, the healthcare professionals took the time to explain each step, ensuring that I felt comfortable and informed throughout the process. Their expertise and the use of modern medical equipment further enhanced the overall quality of service.

The waiting areas were organized and comfortable, and the hospital adhered to high hygiene standards, which is crucial in a healthcare setting. The timely delivery of results and the clarity in communication regarding my health status were additional aspects that contributed to my positive experience.

While hospitals are primarily associated with medical care, the emphasis on customer service at Siloam Hospitals Yogyakarta did not go unnoticed. The staff’s commitment to ensuring a positive patient experience reflects well on the institution as a whole.

In conclusion, Siloam Hospitals Yogyakarta provides commendable service, making it a reliable choice for those seeking medical care or undergoing health checkups. The combination of professional staff, modern facilities, and a patient-friendly environment contributes to the overall positive atmosphere of the hospital."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/114899725240195742007/reviews?hl=en,Bambang Sujono,5,a year ago,"warm&friendly services from all crew: recepsionist/customer service, front/registration officer, online support, cashier, and the doctor, clean&comfortable rooms with air conditioner...the best hospital in town, love it."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/114899725240195742007/reviews?hl=en,Bambang Sujono,5,a year ago,"warm&friendly services from all crew: recepsionist/customer service, front/registration officer, online support, cashier, and the doctor, clean&comfortable rooms with air conditioner...the best hospital in town, love it."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/105134025470856718010/reviews?hl=en,Rz',5,Edited a year ago,"family hospital, which is highly recommended. I feel comfortable like at home. when I was treated and handled directly by doctor Andreas Ariawan SpB with teams and Nurse. Patient care is fast, friendly and full of love. The cashier, medicine and reception staff are also very friendly. May you always prioritize Patient welfare.. as is its mission. The trusted destination of choice for holistic world class healthcare, health education and research.. remains an international standard hospital.Continue to provide goodness and improvement in all things. ❤️"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/105134025470856718010/reviews?hl=en,Rz',5,Edited a year ago,"family hospital, which is highly recommended. I feel comfortable like at home. when I was treated and handled directly by doctor Andreas Ariawan SpB with teams and Nurse. Patient care is fast, friendly and full of love. The cashier, medicine and reception staff are also very friendly. May you always prioritize Patient welfare.. as is its mission. The trusted destination of choice for holistic world class healthcare, health education and research.. remains an international standard hospital.Continue to provide goodness and improvement in all things. ❤️"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107258558354010353328/reviews?hl=en,Riza Primadi,5,4 months ago,"Thank you for the great service, for taking care of me."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/107258558354010353328/reviews?hl=en,Riza Primadi,5,4 months ago,"Thank you for the great service, for taking care of me."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/115438243717546500063/reviews?hl=en,Timur W,5,5 years ago,"Very modern and clean hospital although it's a little bit small for a hospital. The atmosphere is quite good even in this covid era.

The staffs are helpful and nice even when you are under BPJS coverage.

They charge a little bit higher for lab's diagnotics but for other diagnostics and treatments it is similar with other hospitals in Jogja area."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/115438243717546500063/reviews?hl=en,Timur W,5,5 years ago,"Very modern and clean hospital although it's a little bit small for a hospital. The atmosphere is quite good even in this covid era.

The staffs are helpful and nice even when you are under BPJS coverage.

They charge a little bit higher for lab's diagnotics but for other diagnostics and treatments it is similar with other hospitals in Jogja area."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104061758346808565976/reviews?hl=en,Kido Kiddo's World,5,4 years ago,"I was vaccinated here on 2 July,2021.  I am really satisfied with their service. I am thankful how they have welcome me there though it was a free vaccination program from the governent. I needed to go through nearly 3,5 hours and I understood this condition considering there were many participants. Come on, we need to appreciate all of these medical workers."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104061758346808565976/reviews?hl=en,Kido Kiddo's World,5,4 years ago,"I was vaccinated here on 2 July,2021.  I am really satisfied with their service. I am thankful how they have welcome me there though it was a free vaccination program from the governent. I needed to go through nearly 3,5 hours and I understood this condition considering there were many participants. Come on, we need to appreciate all of these medical workers."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/118122018430227788647/reviews?hl=en,Taufik Danadidjaja,5,3 years ago,"I was having a terrible cough and headache during my short visit to Yogyakarta yesterday. When I was about to dial Siloam Hospitals Yogyakarta contact number I found on the internet, I didn't expect that I would have such swift response with clear information conveyed in a very friendly way. Great first impression!
I immediately went to its IGD unit when I met three different yet excellent services. First was the lady in the administrative section who kindly explained to me the procedures before I met the doctor.
Second, the doctor himself, who patiently and carefully examined the symptoms and made sure that I have told him all the symptoms I got, and wrote me a prescription right away.
And the third, the staff that brought me all the medications and patiently explain each medicine and its function and dosage.
Thank you for such excellent service you served, Siloam Hospital Yogyakarta."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/118122018430227788647/reviews?hl=en,Taufik Danadidjaja,5,3 years ago,"I was having a terrible cough and headache during my short visit to Yogyakarta yesterday. When I was about to dial Siloam Hospitals Yogyakarta contact number I found on the internet, I didn't expect that I would have such swift response with clear information conveyed in a very friendly way. Great first impression!
I immediately went to its IGD unit when I met three different yet excellent services. First was the lady in the administrative section who kindly explained to me the procedures before I met the doctor.
Second, the doctor himself, who patiently and carefully examined the symptoms and made sure that I have told him all the symptoms I got, and wrote me a prescription right away.
And the third, the staff that brought me all the medications and patiently explain each medicine and its function and dosage.
Thank you for such excellent service you served, Siloam Hospital Yogyakarta."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/101730904294824062888/reviews?hl=en,Agung Budiharta,5,Edited 6 months ago,"Mostly nurse, front office friendly.. my cardio doctor so communicate and concerned to patients especially Yogyakarta Siloam Hospital"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/101730904294824062888/reviews?hl=en,Agung Budiharta,5,Edited 6 months ago,"Mostly nurse, front office friendly.. my cardio doctor so communicate and concerned to patients especially Yogyakarta Siloam Hospital"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109227990484311355691/reviews?hl=en,Untung Widodo,5,5 months ago,Served with a loyal & smiling face employee and handed with a good doctor
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109227990484311355691/reviews?hl=en,Untung Widodo,5,5 months ago,Served with a loyal & smiling face employee and handed with a good doctor
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/106950679661214846972/reviews?hl=en,sonny pongoh,5,a year ago,"Since i enter the front door, information desk staff help me and explaint my question in friendly manner. Also the admin staff although looks like tired n busy but she was very kind and helpfull.
All room looks clean and tidy.. and the doctor is the best.. she's name Dina Putri, very kind n helpfull with smile..
The last i didnt wait too long for medicine..
Thanks Siloam.. although i use BPJS but i am very satisfied."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/106950679661214846972/reviews?hl=en,sonny pongoh,5,a year ago,"Since i enter the front door, information desk staff help me and explaint my question in friendly manner. Also the admin staff although looks like tired n busy but she was very kind and helpfull.
All room looks clean and tidy.. and the doctor is the best.. she's name Dina Putri, very kind n helpfull with smile..
The last i didnt wait too long for medicine..
Thanks Siloam.. although i use BPJS but i am very satisfied."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/117815173039960802735/reviews?hl=en,Oka Mahendra,4,8 years ago,Nice clean and professional with the advance equipment. But the cost is higher than local hospital
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/117815173039960802735/reviews?hl=en,Oka Mahendra,4,8 years ago,Nice clean and professional with the advance equipment. But the cost is higher than local hospital
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109367347839531737196/reviews?hl=en,Wiwik Wulandari,5,2 years ago,"Recommended hospital in Yogyakarta. Thanks for the hospitality and good services. As the patient, I am impressed"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109367347839531737196/reviews?hl=en,Wiwik Wulandari,5,2 years ago,"Recommended hospital in Yogyakarta. Thanks for the hospitality and good services. As the patient, I am impressed"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/105003556923014972965/reviews?hl=en,akbar sidiq,5,7 years ago,"Professional medical team,  good communication with patient,  clean,  quite so we can rest and heal from disease"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/105003556923014972965/reviews?hl=en,akbar sidiq,5,7 years ago,"Professional medical team,  good communication with patient,  clean,  quite so we can rest and heal from disease"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103233723198913337484/reviews?hl=en,Wasma Sofiyyah Sofyan Kau,5,10 months ago,The service is very friendly and pleasant. Very clean and tidy. There is WIFI facility too. The food is also very delicious and varied.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103233723198913337484/reviews?hl=en,Wasma Sofiyyah Sofyan Kau,5,10 months ago,The service is very friendly and pleasant. Very clean and tidy. There is WIFI facility too. The food is also very delicious and varied.
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/114068887756111512246/reviews?hl=en,Jeje Hadid,4,a year ago,"sigap dan tanggap, the nurses also very kind even during peak season on the emergency"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/114068887756111512246/reviews?hl=en,Jeje Hadid,4,a year ago,"sigap dan tanggap, the nurses also very kind even during peak season on the emergency"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/100615106721011648093/reviews?hl=en,iam golden,5,6 months ago,Nice & Good service Hospital in the town of Yogjakarta
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/100615106721011648093/reviews?hl=en,iam golden,5,6 months ago,Nice & Good service Hospital in the town of Yogjakarta
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103027645389245524152/reviews?hl=en,endang koes,5,Edited a year ago,All staff is nice and hospitality..the doctor explain clearly..am really impressed with dis hospital..good job...
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/103027645389245524152/reviews?hl=en,endang koes,5,Edited a year ago,All staff is nice and hospitality..the doctor explain clearly..am really impressed with dis hospital..good job...
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/115583148794117637639/reviews?hl=en,zha,1,a year ago,"bad experience while process from front office. registration process for new patient took almost 1 hour, finally I only got consultation from the doctor without actions cause the doctor’s schedule almost finished😃 lol. there’s only 1 PC at admissions LOL. and the 2 staff with “My Siloam” sash do for nothing? LOL😆 Better to go to other hospitals."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/115583148794117637639/reviews?hl=en,zha,1,a year ago,"bad experience while process from front office. registration process for new patient took almost 1 hour, finally I only got consultation from the doctor without actions cause the doctor’s schedule almost finished😃 lol. there’s only 1 PC at admissions LOL. and the 2 staff with “My Siloam” sash do for nothing? LOL😆 Better to go to other hospitals."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/101806666095039929083/reviews?hl=en,Nindito Bagaskara,1,2 years ago,"Forget this hospital if you value your time at all.
Bad facilities, even worse staff & services.

They ask you to pay in advance for further procedures (such as rontgens). The comedy is, then they tell you that the rontgen/x-ray machine is broken. And they can't even tell you when they will finish fixing the machine.
The staff also straight up isn't helpful at all.

Look at the other reviews/complaints. They'll just reply to ask you to call their call center for feedbacks without acknowledging your concern. Hilarious.

Absolute garbage. There are other far better alternatives for private hospitals in Jogja. Go there instead."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/101806666095039929083/reviews?hl=en,Nindito Bagaskara,1,2 years ago,"Forget this hospital if you value your time at all.
Bad facilities, even worse staff & services.

They ask you to pay in advance for further procedures (such as rontgens). The comedy is, then they tell you that the rontgen/x-ray machine is broken. And they can't even tell you when they will finish fixing the machine.
The staff also straight up isn't helpful at all.

Look at the other reviews/complaints. They'll just reply to ask you to call their call center for feedbacks without acknowledging your concern. Hilarious.

Absolute garbage. There are other far better alternatives for private hospitals in Jogja. Go there instead."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109928148773244151524/reviews?hl=en,Vania TS,5,Edited 2 years ago,"Love the VVIP, Suite, Presidential Suite Room, it looks clean and feels so comfy. the VIP Room is also great. the staffs/nurses are usually super friendly and helpful, the doctors I’ve seen are nice. the price is actually quite pricey though, but it’s ok as long as patients get all the best things they need and deserve."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/109928148773244151524/reviews?hl=en,Vania TS,5,Edited 2 years ago,"Love the VVIP, Suite, Presidential Suite Room, it looks clean and feels so comfy. the VIP Room is also great. the staffs/nurses are usually super friendly and helpful, the doctors I’ve seen are nice. the price is actually quite pricey though, but it’s ok as long as patients get all the best things they need and deserve."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104292728052460704317/reviews?hl=en,Roni Purnama,5,2 years ago,Thank you for care of me during surgery. All doctor and nurse very helpful...👍🏻👍🏻 …
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104292728052460704317/reviews?hl=en,Roni Purnama,5,2 years ago,Thank you for care of me during surgery. All doctor and nurse very helpful...👍🏻👍🏻 …
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/116866891896318745954/reviews?hl=en,Mario Prajna Pratama,1,2 years ago,"Took a lab test on April 19th. Booked & paid online, and they charged me for additional cost (paid 400k, plus additional cost more than 200k). Promised that the results will be sent through email in a week. Still no result. No response in WhatsApp. The app doesn't help at all help. Wrong price list, and only chat bot available. No clear complaint mechanism."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/116866891896318745954/reviews?hl=en,Mario Prajna Pratama,1,2 years ago,"Took a lab test on April 19th. Booked & paid online, and they charged me for additional cost (paid 400k, plus additional cost more than 200k). Promised that the results will be sent through email in a week. Still no result. No response in WhatsApp. The app doesn't help at all help. Wrong price list, and only chat bot available. No clear complaint mechanism."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/110160767266960076059/reviews?hl=en,Amber Franklin,2,2 years ago,"Visited on February 21, 2024. At the time of my visit, I had been feeling unwell for a week. Dr. Joyo Santoso ordered lab work for me. Majority of my results were fine. Dr. Santoso’s ultimate diagnosis for me was anxiety. I have never had severe anxiety issues in my life and I was persistent on that with Dr. Santoso. I continued to feel unwell and visited Siloam in Labuan Bajo. The doctor there ordered lab work for me again, but this time she tested me for typhoid. It came back positive. Finally, I received a diagnosis 9 days after going to Siloam in Yogyakarta.

The hospital itself was nice and the staff were friendly, but I’m very disappointed I was misdiagnosed."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/110160767266960076059/reviews?hl=en,Amber Franklin,2,2 years ago,"Visited on February 21, 2024. At the time of my visit, I had been feeling unwell for a week. Dr. Joyo Santoso ordered lab work for me. Majority of my results were fine. Dr. Santoso’s ultimate diagnosis for me was anxiety. I have never had severe anxiety issues in my life and I was persistent on that with Dr. Santoso. I continued to feel unwell and visited Siloam in Labuan Bajo. The doctor there ordered lab work for me again, but this time she tested me for typhoid. It came back positive. Finally, I received a diagnosis 9 days after going to Siloam in Yogyakarta.

The hospital itself was nice and the staff were friendly, but I’m very disappointed I was misdiagnosed."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/108994318305411762908/reviews?hl=en,Javan weißes Hase,5,2 years ago,"Top notch service, great facility.
Comparable to MRCCC.
The staffs, nurses and doctors are approachable and attentive.

Bit tricky to find a place to smoke in the vicinity, but its somewhat expected from a hospital 😅"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/108994318305411762908/reviews?hl=en,Javan weißes Hase,5,2 years ago,"Top notch service, great facility.
Comparable to MRCCC.
The staffs, nurses and doctors are approachable and attentive.

Bit tricky to find a place to smoke in the vicinity, but its somewhat expected from a hospital 😅"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/106153507913090069170/reviews?hl=en,sandra lantu,5,a year ago,"Nice people and the service are good, today i meet dr. Indira, she is good in her job..thank you very much"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/106153507913090069170/reviews?hl=en,sandra lantu,5,a year ago,"Nice people and the service are good, today i meet dr. Indira, she is good in her job..thank you very much"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/116592081445331005664/reviews?hl=en,Alexandra Prima,1,3 years ago,"I don't recommend this hospital.
The security and staff looked puzzled when I took my uncle to the IGD for breathing difficulty.

I strongly believe that shortness of breath is one of the emergencies, and needs to be treated soon.

But my uncle was left outside the building for more than an hour, the staff was asking here and there like they didn't know what to do.

There were no outpatient discharge orders, and when I was about to pay, they said the case wasn't covered by BPJS (big WRONG!)

They diagnosed it because of a weak heart,and prescribed vitamins.

Luckily after that I took him to another hospital (pantira*h) and he was well treated, with more thorough examinations, precise diagnosis, and excellent service.

If I may compars those two hospitals, the service in  Hospital Pa*******h and Siloam is like heaven and the deepest crust of the earth.

I am disappointed, won't recommend it to anyone."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/116592081445331005664/reviews?hl=en,Alexandra Prima,1,3 years ago,"I don't recommend this hospital.
The security and staff looked puzzled when I took my uncle to the IGD for breathing difficulty.

I strongly believe that shortness of breath is one of the emergencies, and needs to be treated soon.

But my uncle was left outside the building for more than an hour, the staff was asking here and there like they didn't know what to do.

There were no outpatient discharge orders, and when I was about to pay, they said the case wasn't covered by BPJS (big WRONG!)

They diagnosed it because of a weak heart,and prescribed vitamins.

Luckily after that I took him to another hospital (pantira*h) and he was well treated, with more thorough examinations, precise diagnosis, and excellent service.

If I may compars those two hospitals, the service in  Hospital Pa*******h and Siloam is like heaven and the deepest crust of the earth.

I am disappointed, won't recommend it to anyone."
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/102047233799880876567/reviews?hl=en,Lucas Weber,5,2 years ago,"My companion had serious problems with her digestive tract. In Siloam she was treated professionally and quickly (analysis and following precipitation).
We felt very comfortable!"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/102047233799880876567/reviews?hl=en,Lucas Weber,5,2 years ago,"My companion had serious problems with her digestive tract. In Siloam she was treated professionally and quickly (analysis and following precipitation).
We felt very comfortable!"
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104545788970040750674/reviews?hl=en,punch thatshrek,5,a year ago,all services are good and have a good doctor too! also the nurses. thank you siloam hospital yogyakarta!
Siloam Hospitals Yogyakarta,Hospital,https://www.google.com/maps/contrib/104545788970040750674/reviews?hl=en,punch thatshrek,5,a year ago,all services are good and have a good doctor too! also the nurses. thank you siloam hospital yogyakarta!
